time[sec],yaw,pitch,roll,x,y,z,acc_x,acc_y,acc_z,omega_x,omega_y,omega_z
22.715,0.0,0.0,0.0,129.88786209207288,0.0,0.0,0.4874868019304762,0.0,0.0,0.0,0.0,0.0
22.72,0.0,0.0,0.0,128.50253956127943,0.0,0.0,0.5080380083554104,0.0,0.0,0.0,0.0,0.0
22.725,0.0,0.0,0.0,128.8666451636187,0.0,0.0,0.49153827403952666,0.0,0.0,0.0,0.0,0.0
22.73,0.0,0.0,0.0,129.41414262986535,0.0,0.0,0.5028335749046142,0.0,0.0,0.0,0.0,0.0
22.735,0.0,0.0,0.0,128.87218785751185,0.0,0.0,0.5008077415699493,0.0,0.0,0.0,0.0,0.0
22.740000000000002,0.0,0.0,0.0,129.1258801681881,0.0,0.0,0.48655990318656916,0.0,0.0,0.0,0.0,0.0
22.745,0.0,0.0,0.0,128.49969541166098,0.0,0.0,0.4912663632943792,0.0,0.0,0.0,0.0,0.0
22.75,0.0,0.0,0.0,129.2221548762983,0.0,0.0,0.4877530820734249,0.0,0.0,0.0,0.0,0.0
22.755,0.0,0.0,0.0,129.63636230001154,0.0,0.0,0.49994458327508856,0.0,0.0,0.0,0.0,0.0
22.76,0.0,0.0,0.0,129.78319629443246,0.0,0.0,0.5130521479290999,0.0,0.0,0.0,0.0,0.0
22.765,0.0,0.0,0.0,129.28572420511065,0.0,0.0,0.501916594125056,0.0,0.0,0.0,0.0,0.0
22.77,0.0,0.0,0.0,128.64223993055003,0.0,0.0,0.4941879194748015,0.0,0.0,0.0,0.0,0.0
22.775000000000002,0.0,0.0,0.0,128.85384675540735,0.0,0.0,0.4943774025101331,0.0,0.0,0.0,0.0,0.0
22.78,0.0,0.0,0.0,129.8304878321192,0.0,0.0,0.4950849581986264,0.0,0.0,0.0,0.0,0.0
22.785,0.0,0.0,0.0,129.4172190013073,0.0,0.0,0.496540098351703,0.0,0.0,0.0,0.0,0.0
22.79,0.0,0.0,0.0,129.5288845192976,0.0,0.0,0.5123317495937303,0.0,0.0,0.0,0.0,0.0
22.795,0.0,0.0,0.0,129.81772850759248,0.0,0.0,0.5002902806228644,0.0,0.0,0.0,0.0,0.0
22.8,0.0,0.0,0.0,129.44817684675402,0.0,0.0,0.49146108915042896,0.0,0.0,0.0,0.0,0.0
22.805,0.0,0.0,0.0,129.85506269588953,0.0,0.0,0.506961025044157,0.0,0.0,0.0,0.0,0.0
22.81,0.0,0.0,0.0,129.45941416028668,0.0,0.0,0.5124825857854519,0.0,0.0,0.0,0.0,0.0
22.815,0.0,0.0,0.0,129.92841874887932,0.0,0.0,0.5047669788093493,0.0,0.0,0.0,0.0,0.0
22.82,0.0,0.0,0.0,130.3540167767848,0.0,0.0,0.5069979097572758,0.0,0.0,0.0,0.0,0.0
22.825,0.0,0.0,0.0,130.4384126591437,0.0,0.0,0.5042886463345927,0.0,0.0,0.0,0.0,0.0
22.830000000000002,0.0,0.0,0.0,130.11737945125535,0.0,0.0,0.5135888534615802,0.0,0.0,0.0,0.0,0.0
22.835,0.0,0.0,0.0,129.66632134139368,0.0,0.0,0.500163795396231,0.0,0.0,0.0,0.0,0.0
22.84,0.0,0.0,0.0,130.9150868195104,0.0,0.0,0.5023868741488483,0.0,0.0,0.0,0.0,0.0
22.845,0.0,0.0,0.0,130.60007515503466,0.0,0.0,0.4933655451840849,0.0,0.0,0.0,0.0,0.0
22.85,0.0,0.0,0.0,129.99590127143455,0.0,0.0,0.49393843758165473,0.0,0.0,0.0,0.0,0.0
22.855,0.0,0.0,0.0,130.08106866695263,0.0,0.0,0.5032311608775485,0.0,0.0,0.0,0.0,0.0
22.86,0.0,0.0,0.0,130.61810428461843,0.0,0.0,0.5083089900397567,0.0,0.0,0.0,0.0,0.0
22.865000000000002,0.0,0.0,0.0,130.72490382837415,0.0,0.0,0.5097899908918289,0.0,0.0,0.0,0.0,0.0
22.87,0.0,0.0,0.0,131.00604973692555,0.0,0.0,0.49538077034945904,0.0,0.0,0.0,0.0,0.0
22.875,0.0,0.0,0.0,131.03077217077927,0.0,0.0,0.5052884846601424,0.0,0.0,0.0,0.0,0.0
22.88,0.0,0.0,0.0,130.1450569713621,0.0,0.0,0.5143086340937915,0.0,0.0,0.0,0.0,0.0
22.885,0.0,0.0,0.0,130.45774963292308,0.0,0.0,0.5039073033459505,0.0,0.0,0.0,0.0,0.0
22.89,0.0,0.0,0.0,130.78517811630135,0.0,0.0,0.49545540328328114,0.0,0.0,0.0,0.0,0.0
22.895,0.0,0.0,0.0,130.85090862573978,0.0,0.0,0.49939436617560545,0.0,0.0,0.0,0.0,0.0
22.900000000000002,0.0,0.0,0.0,130.56328660195152,0.0,0.0,0.49320028536814037,0.0,0.0,0.0,0.0,0.0
22.905,0.0,0.0,0.0,130.68370919252598,0.0,0.0,0.5041560793789441,0.0,0.0,0.0,0.0,0.0
22.91,0.0,0.0,0.0,131.24877939402143,0.0,0.0,0.48988131782731714,0.0,0.0,0.0,0.0,0.0
22.915,0.0,0.0,0.0,131.4349561167076,0.0,0.0,0.4888635390827125,0.0,0.0,0.0,0.0,0.0
22.92,0.0,0.0,0.0,130.03603289028743,0.0,0.0,0.5177297033272761,0.0,0.0,0.0,0.0,0.0
22.925,0.0,0.0,0.0,131.3743356985054,0.0,0.0,0.49295457170377793,0.0,0.0,0.0,0.0,0.0
22.93,0.0,0.0,0.0,131.42513332202296,0.0,0.0,0.5072910052527584,0.0,0.0,0.0,0.0,0.0
22.935,0.0,0.0,0.0,131.38259970089533,0.0,0.0,0.5079823579869917,0.0,0.0,0.0,0.0,0.0
22.94,0.0,0.0,0.0,130.9606720893913,0.0,0.0,0.4970952653901864,0.0,0.0,0.0,0.0,0.0
22.945,0.0,0.0,0.0,131.03799237415453,0.0,0.0,0.4979232248897296,0.0,0.0,0.0,0.0,0.0
22.95,0.0,0.0,0.0,131.7681089806465,0.0,0.0,0.48114515207914565,0.0,0.0,0.0,0.0,0.0
22.955000000000002,0.0,0.0,0.0,131.80681474386174,0.0,0.0,0.48962789957807656,0.0,0.0,0.0,0.0,0.0
22.96,0.0,0.0,0.0,132.2326576906077,0.0,0.0,0.49363695281545156,0.0,0.0,0.0,0.0,0.0
22.965,0.0,0.0,0.0,131.52804978720292,0.0,0.0,0.4921034613222862,0.0,0.0,0.0,0.0,0.0
22.97,0.0,0.0,0.0,131.06129717806735,0.0,0.0,0.506585695561331,0.0,0.0,0.0,0.0,0.0
22.975,0.0,0.0,0.0,131.33143848982368,0.0,0.0,0.49463476132246825,0.0,0.0,0.0,0.0,0.0
22.98,0.0,0.0,0.0,132.22492571082645,0.0,0.0,0.5036390538167443,0.0,0.0,0.0,0.0,0.0
22.985,0.0,0.0,0.0,131.08760622709875,0.0,0.0,0.4849925067448676,0.0,0.0,0.0,0.0,0.0
22.990000000000002,0.0,0.0,0.0,132.04618856874833,0.0,0.0,0.5077955888530009,0.0,0.0,0.0,0.0,0.0
22.995,0.0,0.0,0.0,132.00868308015697,0.0,0.0,0.4988332627188372,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,131.65041173469248,0.0,0.0,0.4942654577501301,0.0,0.0,0.0,0.0,0.0
23.005,0.0,0.0,0.0,132.81714331055838,0.0,0.0,0.4875565313199572,0.0,0.0,0.0,0.0,0.0
23.01,0.0,0.0,0.0,132.03779430189002,0.0,0.0,0.502270236410337,0.0,0.0,0.0,0.0,0.0
23.015,0.0,0.0,0.0,132.84056704510076,0.0,0.0,0.4902578139544323,0.0,0.0,0.0,0.0,0.0
23.02,0.0,0.0,0.0,132.15984090068423,0.0,0.0,0.5102073778904568,0.0,0.0,0.0,0.0,0.0
23.025000000000002,0.0,0.0,0.0,131.98419048067427,0.0,0.0,0.5013051477313695,0.0,0.0,0.0,0.0,0.0
23.03,0.0,0.0,0.0,132.3739069489428,0.0,0.0,0.5029492879566064,0.0,0.0,0.0,0.0,0.0
23.035,0.0,0.0,0.0,132.21197340921276,0.0,0.0,0.5162421166887355,0.0,0.0,0.0,0.0,0.0
23.04,0.0,0.0,0.0,133.0261543179531,0.0,0.0,0.4860550089882347,0.0,0.0,0.0,0.0,0.0
23.045,0.0,0.0,0.0,132.44023370584972,0.0,0.0,0.4857632830989909,0.0,0.0,0.0,0.0,0.0
23.05,0.0,0.0,0.0,132.33178166467715,0.0,0.0,0.5059792121538822,0.0,0.0,0.0,0.0,0.0
23.055,0.0,0.0,0.0,133.19571157722973,0.0,0.0,0.49145722441784406,0.0,0.0,0.0,0.0,0.0
23.06,0.0,0.0,0.0,132.70592715852308,0.0,0.0,0.4994394751500421,0.0,0.0,0.0,0.0,0.0
23.065,0.0,0.0,0.0,133.46819245931198,0.0,0.0,0.4960141186001192,0.0,0.0,0.0,0.0,0.0
23.07,0.0,0.0,0.0,133.33212989864313,0.0,0.0,0.4994389940365338,0.0,0.0,0.0,0.0,0.0
23.075,0.0,0.0,0.0,132.57610155329613,0.0,0.0,0.4965412606839702,0.0,0.0,0.0,0.0,0.0
23.080000000000002,0.0,0.0,0.0,133.1125521962796,0.0,0.0,0.4870891402443382,0.0,0.0,0.0,0.0,0.0
23.085,0.0,0.0,0.0,133.19524665496976,0.0,0.0,0.5026848251999746,0.0,0.0,0.0,0.0,0.0
23.09,0.0,0.0,0.0,132.90689046390565,0.0,0.0,0.5132424912909809,0.0,0.0,0.0,0.0,0.0
23.095,0.0,0.0,0.0,133.21668516105072,0.0,0.0,0.4973852208407748,0.0,0.0,0.0,0.0,0.0
23.1,0.0,0.0,0.0,133.1189841382175,0.0,0.0,0.4912166652541518,0.0,0.0,0.0,0.0,0.0
23.105,0.0,0.0,0.0,132.77378035977645,0.0,0.0,0.49686331389435684,0.0,0.0,0.0,0.0,0.0
23.11,0.0,0.0,0.0,133.89288177824724,0.0,0.0,0.4942426120761276,0.0,0.0,0.0,0.0,0.0
23.115000000000002,0.0,0.0,0.0,132.96719423850556,0.0,0.0,0.5054179014196739,0.0,0.0,0.0,0.0,0.0
23.12,0.0,0.0,0.0,133.3792607519112,0.0,0.0,0.504850453571418,0.0,0.0,0.0,0.0,0.0
23.125,0.0,0.0,0.0,133.71732265037443,0.0,0.0,0.5108461021997943,0.0,0.0,0.0,0.0,0.0
23.13,0.0,0.0,0.0,134.10809639356083,0.0,0.0,0.499625988400932,0.0,0.0,0.0,0.0,0.0
23.135,0.0,0.0,0.0,133.39239250895324,0.0,0.0,0.5068675004183686,0.0,0.0,0.0,0.0,0.0
23.14,0.0,0.0,0.0,133.3090026206903,0.0,0.0,0.482752077189801,0.0,0.0,0.0,0.0,0.0
23.145,0.0,0.0,0.0,133.90805553775775,0.0,0.0,0.5070349466472168,0.0,0.0,0.0,0.0,0.0
23.150000000000002,0.0,0.0,0.0,133.8451499929991,0.0,0.0,0.4965153575884781,0.0,0.0,0.0,0.0,0.0
23.155,0.0,0.0,0.0,134.00475156476014,0.0,0.0,0.5076925288465959,0.0,0.0,0.0,0.0,0.0
23.16,0.0,0.0,0.0,133.89722834935023,0.0,0.0,0.4976094326185747,0.0,0.0,0.0,0.0,0.0
23.165,0.0,0.0,0.0,133.96485727264763,0.0,0.0,0.49553140474802154,0.0,0.0,0.0,0.0,0.0
23.17,0.0,0.0,0.0,133.70761470388794,0.0,0.0,0.4891331687925141,0.0,0.0,0.0,0.0,0.0
23.175,0.0,0.0,0.0,133.7400457587055,0.0,0.0,0.500411114981074,0.0,0.0,0.0,0.0,0.0
23.18,0.0,0.0,0.0,134.3794264992672,0.0,0.0,0.47263792276346756,0.0,0.0,0.0,0.0,0.0
23.185,0.0,0.0,0.0,134.61663892450582,0.0,0.0,0.5085618774676585,0.0,0.0,0.0,0.0,0.0
23.19,0.0,0.0,0.0,134.13787544294277,0.0,0.0,0.4990808672090492,0.0,0.0,0.0,0.0,0.0
23.195,0.0,0.0,0.0,133.7480418838191,0.0,0.0,0.5078228919331744,0.0,0.0,0.0,0.0,0.0
23.2,0.0,0.0,0.0,134.6263179285746,0.0,0.0,0.5168693064418924,0.0,0.0,0.0,0.0,0.0
23.205000000000002,0.0,0.0,0.0,134.52450261512587,0.0,0.0,0.5010990554184659,0.0,0.0,0.0,0.0,0.0
23.21,0.0,0.0,0.0,134.41048010859922,0.0,0.0,0.4980423089861858,0.0,0.0,0.0,0.0,0.0
23.215,0.0,0.0,0.0,134.3001922292107,0.0,0.0,0.5148379097171649,0.0,0.0,0.0,0.0,0.0
23.22,0.0,0.0,0.0,134.41766953073758,0.0,0.0,0.5060277919211053,0.0,0.0,0.0,0.0,0.0
23.225,0.0,0.0,0.0,134.62252188377713,0.0,0.0,0.5062607904922074,0.0,0.0,0.0,0.0,0.0
23.23,0.0,0.0,0.0,134.72494616010644,0.0,0.0,0.490237671550161,0.0,0.0,0.0,0.0,0.0
23.235,0.0,0.0,0.0,135.11049056194284,0.0,0.0,0.5132426160972415,0.0,0.0,0.0,0.0,0.0
23.240000000000002,0.0,0.0,0.0,134.62349416358117,0.0,0.0,0.49734947843266114,0.0,0.0,0.0,0.0,0.0
23.245,0.0,0.0,0.0,134.46298426797148,0.0,0.0,0.4910487490889778,0.0,0.0,0.0,0.0,0.0
23.25,0.0,0.0,0.0,134.92818232264284,0.0,0.0,0.48818244217293993,0.0,0.0,0.0,0.0,0.0
23.255,0.0,0.0,0.0,134.97228736749162,0.0,0.0,0.4878489962141724,0.0,0.0,0.0,0.0,0.0
23.26,0.0,0.0,0.0,135.44882298864283,0.0,0.0,0.5062532466092924,0.0,0.0,0.0,0.0,0.0
23.265,0.0,0.0,0.0,135.52910152368753,0.0,0.0,0.49713444553380387,0.0,0.0,0.0,0.0,0.0
23.27,0.0,0.0,0.0,135.61410750155292,0.0,0.0,0.4815383198229791,0.0,0.0,0.0,0.0,0.0
23.275000000000002,0.0,0.0,0.0,135.47530384813402,0.0,0.0,0.4934963620623737,0.0,0.0,0.0,0.0,0.0
23.28,0.0,0.0,0.0,134.99222140162544,0.0,0.0,0.5018542599657494,0.0,0.0,0.0,0.0,0.0
23.285,0.0,0.0,0.0,135.50076985475695,0.0,0.0,0.518748075521836,0.0,0.0,0.0,0.0,0.0
23.29,0.0,0.0,0.0,135.55687013298544,0.0,0.0,0.4774699080537894,0.0,0.0,0.0,0.0,0.0
23.295,0.0,0.0,0.0,134.73376928311978,0.0,0.0,0.49896656407425427,0.0,0.0,0.0,0.0,0.0
23.3,0.0,0.0,0.0,135.0853352848697,0.0,0.0,0.4930511891660607,0.0,0.0,0.0,0.0,0.0
23.305,0.0,0.0,0.0,135.33367398271332,0.0,0.0,0.4992556375217072,0.0,0.0,0.0,0.0,0.0
23.31,0.0,0.0,0.0,136.04553036320152,0.0,0.0,0.4950806536862054,0.0,0.0,0.0,0.0,0.0
23.315,0.0,0.0,0.0,136.00859115398382,0.0,0.0,0.49529270215705795,0.0,0.0,0.0,0.0,0.0
23.32,0.0,0.0,0.0,135.50748151391576,0.0,0.0,0.4955329485524721,0.0,0.0,0.0,0.0,0.0
23.325,0.0,0.0,0.0,136.48248060417353,0.0,0.0,0.5138744680742058,0.0,0.0,0.0,0.0,0.0
23.330000000000002,0.0,0.0,0.0,135.2538194399279,0.0,0.0,0.48824851829832605,0.0,0.0,0.0,0.0,0.0
23.335,0.0,0.0,0.0,136.49525129941716,0.0,0.0,0.48623316533743827,0.0,0.0,0.0,0.0,0.0
23.34,0.0,0.0,0.0,135.88816923920655,0.0,0.0,0.48172030735313937,0.0,0.0,0.0,0.0,0.0
23.345,0.0,0.0,0.0,136.07334233074968,0.0,0.0,0.4912606635203797,0.0,0.0,0.0,0.0,0.0
23.35,0.0,0.0,0.0,136.16231407809047,0.0,0.0,0.5056044266793308,0.0,0.0,0.0,0.0,0.0
23.355,0.0,0.0,0.0,135.79654512398676,0.0,0.0,0.5025127832527103,0.0,0.0,0.0,0.0,0.0
23.36,0.0,0.0,0.0,136.11821401563918,0.0,0.0,0.4811923656856049,0.0,0.0,0.0,0.0,0.0
23.365000000000002,0.0,0.0,0.0,136.509853266525,0.0,0.0,0.5031814766445492,0.0,0.0,0.0,0.0,0.0
23.37,0.0,0.0,0.0,136.48502959255518,0.0,0.0,0.49540387079766846,0.0,0.0,0.0,0.0,0.0
23.375,0.0,0.0,0.0,136.02986034340327,0.0,0.0,0.478534925808506,0.0,0.0,0.0,0.0,0.0
23.38,0.0,0.0,0.0,136.40938050620593,0.0,0.0,0.49225507608921554,0.0,0.0,0.0,0.0,0.0
23.385,0.0,0.0,0.0,136.18467924662266,0.0,0.0,0.48436385165843754,0.0,0.0,0.0,0.0,0.0
23.39,0.0,0.0,0.0,136.09835009902812,0.0,0.0,0.48510444793475316,0.0,0.0,0.0,0.0,0.0
23.395,0.0,0.0,0.0,136.9300719859432,0.0,0.0,0.49316916077614387,0.0,0.0,0.0,0.0,0.0
23.400000000000002,0.0,0.0,0.0,136.84658705304668,0.0,0.0,0.47914652387055473,0.0,0.0,0.0,0.0,0.0
23.405,0.0,0.0,0.0,137.06910800409673,0.0,0.0,0.5178975098427184,0.0,0.0,0.0,0.0,0.0
23.41,0.0,0.0,0.0,136.96811354024936,0.0,0.0,0.49736584430662184,0.0,0.0,0.0,0.0,0.0
23.415,0.0,0.0,0.0,136.80415188426687,0.0,0.0,0.5135641788563824,0.0,0.0,0.0,0.0,0.0
23.42,0.0,0.0,0.0,137.35379523048425,0.0,0.0,0.5057004712394151,0.0,0.0,0.0,0.0,0.0
23.425,0.0,0.0,0.0,137.0007886817128,0.0,0.0,0.5181993298369956,0.0,0.0,0.0,0.0,0.0
23.43,0.0,0.0,0.0,137.2629381843867,0.0,0.0,0.49766127297623547,0.0,0.0,0.0,0.0,0.0
23.435,0.0,0.0,0.0,137.23866567789835,0.0,0.0,0.5048933764805326,0.0,0.0,0.0,0.0,0.0
23.44,0.0,0.0,0.0,137.32781913948452,0.0,0.0,0.5007450908821572,0.0,0.0,0.0,0.0,0.0
23.445,0.0,0.0,0.0,136.8235974784427,0.0,0.0,0.5123820232910455,0.0,0.0,0.0,0.0,0.0
23.45,0.0,0.0,0.0,137.40332960524552,0.0,0.0,0.5111186417161465,0.0,0.0,0.0,0.0,0.0
23.455000000000002,0.0,0.0,0.0,136.65762084467028,0.0,0.0,0.5162457522194043,0.0,0.0,0.0,0.0,0.0
23.46,0.0,0.0,0.0,137.24722385203583,0.0,0.0,0.491285221109317,0.0,0.0,0.0,0.0,0.0
23.465,0.0,0.0,0.0,137.1315526770347,0.0,0.0,0.49353106987415224,0.0,0.0,0.0,0.0,0.0
23.47,0.0,0.0,0.0,136.17226416038574,0.0,0.0,0.5045732722929409,0.0,0.0,0.0,0.0,0.0
23.475,0.0,0.0,0.0,137.50829966377597,0.0,0.0,0.4920396960853633,0.0,0.0,0.0,0.0,0.0
23.48,0.0,0.0,0.0,137.7302325784912,0.0,0.0,0.4936674516257117,0.0,0.0,0.0,0.0,0.0
23.485,0.0,0.0,0.0,137.49642576405532,0.0,0.0,0.50552169763872,0.0,0.0,0.0,0.0,0.0
23.490000000000002,0.0,0.0,0.0,137.8815218604665,0.0,0.0,0.5017250469214516,0.0,0.0,0.0,0.0,0.0
23.495,0.0,0.0,0.0,137.66331061262474,0.0,0.0,0.5001770633879707,0.0,0.0,0.0,0.0,0.0
23.5,0.0,0.0,0.0,137.91770039947778,0.0,0.0,0.4974751794236706,0.0,0.0,0.0,0.0,0.0
23.505,0.0,0.0,0.0,137.51655542415054,0.0,0.0,0.5000513343689598,0.0,0.0,0.0,0.0,0.0
23.51,0.0,0.0,0.0,137.95008832372474,0.0,0.0,0.4992489375436005,0.0,0.0,0.0,0.0,0.0
23.515,0.0,0.0,0.0,137.82539794086898,0.0,0.0,0.4901077867629254,0.0,0.0,0.0,0.0,0.0
23.52,0.0,0.0,0.0,138.35416068809946,0.0,0.0,0.5084208442983283,0.0,0.0,0.0,0.0,0.0
23.525000000000002,0.0,0.0,0.0,138.5582246686973,0.0,0.0,0.5112635088532087,0.0,0.0,0.0,0.0,0.0
23.53,0.0,0.0,0.0,138.37470976532512,0.0,0.0,0.5041265553489768,0.0,0.0,0.0,0.0,0.0
23.535,0.0,0.0,0.0,138.23093818203847,0.0,0.0,0.49760237689987524,0.0,0.0,0.0,0.0,0.0
23.54,0.0,0.0,0.0,138.49299639149385,0.0,0.0,0.5123536515688409,0.0,0.0,0.0,0.0,0.0
23.545,0.0,0.0,0.0,138.24386937277134,0.0,0.0,0.4995912251914268,0.0,0.0,0.0,0.0,0.0
23.55,0.0,0.0,0.0,138.54151282765602,0.0,0.0,0.5004349419176211,0.0,0.0,0.0,0.0,0.0
23.555,0.0,0.0,0.0,137.59073809673635,0.0,0.0,0.5024817769825581,0.0,0.0,0.0,0.0,0.0
23.56,0.0,0.0,0.0,138.36724679938249,0.0,0.0,0.5078582065459042,0.0,0.0,0.0,0.0,0.0
23.565,0.0,0.0,0.0,138.69826691192122,0.0,0.0,0.5038375995743642,0.0,0.0,0.0,0.0,0.0
23.57,0.0,0.0,0.0,138.96303523628993,0.0,0.0,0.5188195272756381,0.0,0.0,0.0,0.0,0.0
23.575,0.0,0.0,0.0,138.86121648889005,0.0,0.0,0.5040021470127529,0.0,0.0,0.0,0.0,0.0
23.580000000000002,0.0,0.0,0.0,137.63866793710486,0.0,0.0,0.5012704440361995,0.0,0.0,0.0,0.0,0.0
23.585,0.0,0.0,0.0,139.28300583513675,0.0,0.0,0.5018516574567486,0.0,0.0,0.0,0.0,0.0
23.59,0.0,0.0,0.0,139.15558261666686,0.0,0.0,0.48639608945579377,0.0,0.0,0.0,0.0,0.0
23.595,0.0,0.0,0.0,139.26518457030946,0.0,0.0,0.48821524150618245,0.0,0.0,0.0,0.0,0.0
23.6,0.0,0.0,0.0,138.07930821747638,0.0,0.0,0.5115050026553781,0.0,0.0,0.0,0.0,0.0
23.605,0.0,0.0,0.0,138.31814305648433,0.0,0.0,0.49878875986035737,0.0,0.0,0.0,0.0,0.0
23.61,0.0,0.0,0.0,138.6374086805446,0.0,0.0,0.4965079177774021,0.0,0.0,0.0,0.0,0.0
23.615000000000002,0.0,0.0,0.0,138.76822714270614,0.0,0.0,0.5087420390488622,0.0,0.0,0.0,0.0,0.0
23.62,0.0,0.0,0.0,139.35927834229878,0.0,0.0,0.4994889117597748,0.0,0.0,0.0,0.0,0.0
23.625,0.0,0.0,0.0,139.2247615737265,0.0,0.0,0.4879208640259142,0.0,0.0,0.0,0.0,0.0
23.63,0.0,0.0,0.0,140.10434564859537,0.0,0.0,0.5035677256390169,0.0,0.0,0.0,0.0,0.0
23.635,0.0,0.0,0.0,138.34309063580207,0.0,0.0,0.5181957296205244,0.0,0.0,0.0,0.0,0.0
23.64,0.0,0.0,0.0,139.71725988772175,0.0,0.0,0.48970669458491023,0.0,0.0,0.0,0.0,0.0
23.645,0.0,0.0,0.0,139.59105571290414,0.0,0.0,0.48997228699740675,0.0,0.0,0.0,0.0,0.0
23.650000000000002,0.0,0.0,0.0,139.69411999282104,0.0,0.0,0.5047005294821595,0.0,0.0,0.0,0.0,0.0
23.655,0.0,0.0,0.0,138.85502237210636,0.0,0.0,0.5168653025356825,0.0,0.0,0.0,0.0,0.0
23.66,0.0,0.0,0.0,139.2397271313232,0.0,0.0,0.5011703709905789,0.0,0.0,0.0,0.0,0.0
23.665,0.0,0.0,0.0,138.78058635113976,0.0,0.0,0.499748884829228,0.0,0.0,0.0,0.0,0.0
23.67,0.0,0.0,0.0,140.54950182499658,0.0,0.0,0.4866238986191545,0.0,0.0,0.0,0.0,0.0
23.675,0.0,0.0,0.0,140.1480208840741,0.0,0.0,0.5143410427527514,0.0,0.0,0.0,0.0,0.0
23.68,0.0,0.0,0.0,139.22015430235066,0.0,0.0,0.5071967723761002,0.0,0.0,0.0,0.0,0.0
23.685,0.0,0.0,0.0,140.28716153464333,0.0,0.0,0.5043934774733698,0.0,0.0,0.0,0.0,0.0
23.69,0.0,0.0,0.0,140.10951832734946,0.0,0.0,0.4903742392305178,0.0,0.0,0.0,0.0,0.0
23.695,0.0,0.0,0.0,140.71733657874174,0.0,0.0,0.49706666845050157,0.0,0.0,0.0,0.0,0.0
23.7,0.0,0.0,0.0,140.2373270477408,0.0,0.0,0.4916987764529635,0.0,0.0,0.0,0.0,0.0
23.705000000000002,0.0,0.0,0.0,140.52482857168098,0.0,0.0,0.501108625927157,0.0,0.0,0.0,0.0,0.0
23.71,0.0,0.0,0.0,140.03358164043578,0.0,0.0,0.4903015441027526,0.0,0.0,0.0,0.0,0.0
23.715,0.0,0.0,0.0,140.80662717161283,0.0,0.0,0.493700236199422,0.0,0.0,0.0,0.0,0.0
23.72,0.0,0.0,0.0,139.407271264107,0.0,0.0,0.48747127366300086,0.0,0.0,0.0,0.0,0.0
23.725,0.0,0.0,0.0,140.43947006342586,0.0,0.0,0.4891402399208736,0.0,0.0,0.0,0.0,0.0
23.73,0.0,0.0,0.0,140.50999217388653,0.0,0.0,0.5112966068890156,0.0,0.0,0.0,0.0,0.0
23.735,0.0,0.0,0.0,140.8861344561417,0.0,0.0,0.5068672529541322,0.0,0.0,0.0,0.0,0.0
23.740000000000002,0.0,0.0,0.0,140.87743324986315,0.0,0.0,0.5075994824587162,0.0,0.0,0.0,0.0,0.0
23.745,0.0,0.0,0.0,140.9311653695801,0.0,0.0,0.4958528015376566,0.0,0.0,0.0,0.0,0.0
23.75,0.0,0.0,0.0,140.46276687157558,0.0,0.0,0.4949129366144105,0.0,0.0,0.0,0.0,0.0
23.755,0.0,0.0,0.0,140.65166046185746,0.0,0.0,0.5014649151472103,0.0,0.0,0.0,0.0,0.0
23.76,0.0,0.0,0.0,141.16527242581404,0.0,0.0,0.49180389117840795,0.0,0.0,0.0,0.0,0.0
23.765,0.0,0.0,0.0,141.5985013437144,0.0,0.0,0.5000297271178068,0.0,0.0,0.0,0.0,0.0
23.77,0.0,0.0,0.0,140.6317457080326,0.0,0.0,0.5055833142523833,0.0,0.0,0.0,0.0,0.0
23.775000000000002,0.0,0.0,0.0,141.32025792239173,0.0,0.0,0.4763494324787833,0.0,0.0,0.0,0.0,0.0
23.78,0.0,0.0,0.0,141.53144862849865,0.0,0.0,0.49611821175594717,0.0,0.0,0.0,0.0,0.0
23.785,0.0,0.0,0.0,141.0337862865887,0.0,0.0,0.5102119139971053,0.0,0.0,0.0,0.0,0.0
23.79,0.0,0.0,0.0,141.18565299410423,0.0,0.0,0.5026868622672805,0.0,0.0,0.0,0.0,0.0
23.795,0.0,0.0,0.0,142.01525830324127,0.0,0.0,0.49955092914852567,0.0,0.0,0.0,0.0,0.0
23.8,0.0,0.0,0.0,141.52548471971437,0.0,0.0,0.4877305331976681,0.0,0.0,0.0,0.0,0.0
23.805,0.0,0.0,0.0,141.9128271136273,0.0,0.0,0.49582974674438524,0.0,0.0,0.0,0.0,0.0
23.81,0.0,0.0,0.0,141.455850702734,0.0,0.0,0.48657661063563246,0.0,0.0,0.0,0.0,0.0
23.815,0.0,0.0,0.0,141.4766593430451,0.0,0.0,0.4828467429900137,0.0,0.0,0.0,0.0,0.0
23.82,0.0,0.0,0.0,141.3751565168147,0.0,0.0,0.48797144261832515,0.0,0.0,0.0,0.0,0.0
23.825,0.0,0.0,0.0,141.87679935720848,0.0,0.0,0.5017569946503417,0.0,0.0,0.0,0.0,0.0
23.830000000000002,0.0,0.0,0.0,141.6825696031574,0.0,0.0,0.5041338043683077,0.0,0.0,0.0,0.0,0.0
23.835,0.0,0.0,0.0,142.33103516355013,0.0,0.0,0.5005694944352521,0.0,0.0,0.0,0.0,0.0
23.84,0.0,0.0,0.0,140.90354616837703,0.0,0.0,0.4940053150558094,0.0,0.0,0.0,0.0,0.0
23.845,0.0,0.0,0.0,141.69528271305475,0.0,0.0,0.5057793591045697,0.0,0.0,0.0,0.0,0.0
